Game_Name,Game_url,Tags
Stormworks: Build and Rescue,https://store.steampowered.com/app/573090/Stormworks_Build_and_Rescue/?snr=1_7_7_7000_150_5,"Sandbox,Open World,Building,Flight,Exploration,Sailing,Programming,Open World Survival Craft,Survival,Immersive Sim,Base Building,Trains,Character Customization,PvP,Physics,Naval,First-Person,Tutorial,Automation,Crafting"
Limbus Company,https://store.steampowered.com/app/1973530/Limbus_Company/?snr=1_7_7_7000_150_5,"Lore-Rich,RPG,Story Rich,Turn-Based Tactics,Strategy RPG,Turn-Based Combat,Strategy,Anime,Singleplayer,Visual Novel,PvE,Action,Turn-Based Strategy,2D,Dark Fantasy,Free to Play,Roguelite,Sci-fi,Colorful,Cartoon"
ONE PIECE World Seeker,https://store.steampowered.com/app/755500/ONE_PIECE_World_Seeker/?snr=1_7_7_7000_150_5,"Action,Adventure,Anime,Open World,Singleplayer,Pirates,Multiplayer,Fighting,Co-op,JRPG,RPG,Third Person,Story Rich,Fantasy,Sexual Content"
Doomsday: Last Survivors,https://store.steampowered.com/app/2439510/Doomsday_Last_Survivors/?snr=1_7_7_7000_150_5,"Strategy,4X,Strategy RPG,Real Time Tactics,Wargame,Massively Multiplayer,2D,Zombies,Futuristic,Survival,Story Rich,RPG,Violent,Base Building,PvP,Co-op"
Punch Club 2: Fast Forward,https://store.steampowered.com/app/1161590/Punch_Club_2_Fast_Forward/?snr=1_7_7_7000_150_5,"Time Management,Resource Management,Martial Arts,Adventure,Cyberpunk,Management,Sports,Tactical RPG,Pixel Graphics,Strategy RPG,Turn-Based Tactics,Nostalgia,RPG,1980s,1990's,Life Sim,Funny,Arcade,Combat,Retro"
Among Us,https://store.steampowered.com/app/945360/Among_Us/?snr=1_7_7_7000_150_5,"Multiplayer,Online Co-Op,Social Deduction,Space,Survival,2D,Funny,Psychological,Co-op,Party Game,Cartoony,Local Multiplayer,Casual,Action,Colorful,PvP,Minigames,Sci-fi,Top-Down,Aliens"
Scorn,https://store.steampowered.com/app/698670/Scorn/?snr=1_7_7_7000_150_5,"Gore,Horror,Atmospheric,Puzzle,First-Person,Nudity,Sexual Content,Dark,Adventure,Psychological Horror,Violent,Singleplayer,Lovecraftian,Walking Simulator,Sci-fi,Indie,Surreal,Action,Survival Horror,FPS"
Cuphead,https://store.steampowered.com/app/268910/Cuphead/?snr=1_7_7_7000_150_5,"Difficult,Cartoon,Co-op,Platformer,Great Soundtrack,Local Co-Op,2D,Hand-drawn,Multiplayer,Indie,Retro,Cartoony,Bullet Hell,Action,Shoot 'Em Up,Singleplayer,Side Scroller,Colorful,Funny,Atmospheric"
Stray,https://store.steampowered.com/app/1332010/Stray/?snr=1_7_7_7000_150_5,"Cats,Adventure,Cyberpunk,Atmospheric,Cute,Singleplayer,Exploration,Robots,Third Person,Beautiful,Puzzle,Horror,Sci-fi,Indie,Dystopian,Open World,Mystery,Colorful,Action,Stealth"
Against the Storm,https://store.steampowered.com/app/1336490/Against_the_Storm/?snr=1_7_7_7000_150_5,"Strategy,Simulation,Base Building,City Builder,Resource Management,Management,Building,Grand Strategy,RTS,Colony Sim,4X,Sandbox,Survival,Singleplayer,Open World,Replay Value,Economy,Historical,Early Access,Moddable"
Geometry Dash,https://store.steampowered.com/app/322170/Geometry_Dash/?snr=1_7_7_7000_150_6,"Difficult,Music,Great Soundtrack,Precision Platformer,Level Editor,Rhythm,2D,Colorful,Singleplayer,Platformer,Character Customization,Arcade,Indie,Side Scroller,Action,Funny,Family Friendly,Casual,Strategy,Adventure"
Scrap Mechanic,https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_7000_150_6,"Building,Sandbox,Open World,Survival,Multiplayer,Crafting,Physics,Base Building,Co-op,Singleplayer,First-Person,Adventure,Third Person,Funny,Simulation,Early Access,Action,Indie,Moddable,Online Co-Op"
Rogue Company,https://store.steampowered.com/app/872200/Rogue_Company/?snr=1_7_7_7000_150_6,"Free to Play,Multiplayer,Shooter,Third-Person Shooter,Action,PvP,Third Person,Competitive,Hero Shooter,Controller,Battle Royale,Team-Based,Tactical,Online Co-Op,Co-op,FPS,Sexual Content,First-Person,Singleplayer,Open World"
Ni no Kuni™ II: Revenant Kingdom,https://store.steampowered.com/app/589360/Ni_no_Kuni_II_Revenant_Kingdom/?snr=1_7_7_7000_150_6,"RPG,JRPG,Anime,Adventure,Open World,Singleplayer,Fantasy,Story Rich,Cute,Action RPG,Great Soundtrack,Hack and Slash,Dungeon Crawler,Action,Strategy,City Builder,Cartoony,Exploration,Multiplayer,Survival"
Car Mechanic Simulator 2021,https://store.steampowered.com/app/1190000/Car_Mechanic_Simulator_2021/?snr=1_7_7_7000_150_6,"Simulation,Automobile Sim,Sandbox,Realistic,Racing,Moddable,Driving,3D,Immersive Sim,Education,First-Person,Singleplayer,Puzzle,Open World,Atmospheric,Adventure,Minigames,Indie,Strategy,Great Soundtrack"
The Surge 2,https://store.steampowered.com/app/644830/The_Surge_2/?snr=1_7_7_7000_150_6,"Souls-like,RPG,Action,Open World,Violent,Sci-fi,Difficult,Singleplayer,Third Person,Cyberpunk,Character Customization,Multiplayer,Gore,Mechs,Hack and Slash,Action RPG,Female Protagonist,Robots,Nudity,Co-op"
WorldBox - God Simulator,https://store.steampowered.com/app/1206560/WorldBox__God_Simulator/?snr=1_7_7_7000_150_6,"Early Access,God Game,Sandbox,Pixel Graphics,Simulation,Colony Sim,Life Sim,Destruction,Building,Artificial Intelligence,Political Sim,Fantasy,Indie,Medieval,Procedural Generation,Management,Relaxing,Politics,Mythology,Idler"
Portal 2,https://store.steampowered.com/app/620/Portal_2/?snr=1_7_7_7000_150_6,"Platformer,Puzzle,Dark Humor,First-Person,Story Rich,Puzzle Platformer,Funny,Female Protagonist,3D Platformer,Action-Adventure,Action,FPS,Co-op,Physics,Sci-fi,Level Editor,Science,Comedy,Atmospheric,Adventure"
Gas Station Simulator,https://store.steampowered.com/app/1149620/Gas_Station_Simulator/?snr=1_7_7_7000_150_6,"Simulation,Economy,Building,Indie,Singleplayer,Multiplayer,Base Building,Realistic,First-Person,Relaxing,Open World,Management,Crafting,Casual,Funny,Design & Illustration,Family Friendly,Co-op,Memes,Destruction"
Super Bunny Man,https://store.steampowered.com/app/673750/Super_Bunny_Man/?snr=1_7_7_7000_150_6,"Multiplayer,Funny,Co-op,Physics,Comedy,Puzzle Platformer,Casual,Online Co-Op,Party,Colorful,Local Co-Op,Action,Puzzle,Cartoon,Local Multiplayer,Adventure,Memes,Singleplayer,4 Player Local,Sandbox"
For The King,https://store.steampowered.com/app/527230/For_The_King/?snr=1_7_7_7000_150_6,"RPG,Online Co-Op,Open World,Strategy,Roguelike,Turn-Based,Multiplayer,Co-op,Turn-Based Combat,Adventure,Tabletop,Roguelite,Turn-Based Strategy,Party-Based RPG,Indie,Board Game,Fantasy,Local Co-Op,Hex Grid,Strategy RPG"
Summoners War: Chronicles,https://store.steampowered.com/app/2167580/Summoners_War_Chronicles/?snr=1_7_7_7000_150_6,"RPG,Free to Play,MMORPG,Adventure,Action,Action-Adventure,Strategy RPG,JRPG,3D,Cinematic,Atmospheric,PvE,Co-op,Party-Based RPG,Multiplayer,PvP,Fantasy,Online Co-Op,Strategy,Exploration"
Inside the Backrooms,https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_7000_150_6,"Early Access,Horror,Multiplayer,Survival Horror,Puzzle,Psychological Horror,Adventure,Co-op,Online Co-Op,Exploration,First-Person,Atmospheric,FPS,3D,Dark,Mystery,Sci-fi,VR,Story Rich,PvE"
Total Conflict: Resistance,https://store.steampowered.com/app/1860510/Total_Conflict_Resistance/?snr=1_7_7_7000_150_6,"Early Access,FPS,Tactical,Wargame,RTS,Grand Strategy,Real Time Tactics,Immersive Sim,Cinematic,Combat,Military,Realistic,Management,War,Atmospheric,Political Sim,Resource Management,Choices Matter,Economy,Strategy"
,https://store.steampowered.com/agecheck/app/438740/?snr=1_7_7_7000_150_6,"Gore,Violent,Mature,Nudity"
ACE COMBAT™ 7: SKIES UNKNOWN,https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN/?snr=1_7_7_7000_150_7,"Flight,Jet,Military,War,Shooter,Arcade,Cinematic,PvP,3D,Simulation,First-Person,Third Person,Action,Story Rich,Multiplayer,Great Soundtrack,Silent Protagonist,Singleplayer,Sci-fi,Realistic"
Beat Saber,https://store.steampowered.com/app/620980/Beat_Saber/?snr=1_7_7_7000_150_6,"VR,Rhythm,Music,Moddable,Fast-Paced,Indie,First-Person,Singleplayer,Difficult,Multiplayer,Swordplay,Action,Sports,Futuristic,Casual,Music-Based Procedural Generation,Games Workshop,PvP,Early Access,Great Soundtrack"
Halls of Torment,https://store.steampowered.com/app/2218750/Halls_of_Torment/?snr=1_7_7_7000_150_6,"Early Access,Bullet Hell,Dark Fantasy,Action,RPG,Roguelike,Action RPG,Arcade,2D Fighter,Hack and Slash,Arena Shooter,2.5D,2D,Isometric,Pixel Graphics,Atmospheric,Top-Down,Dark,Demons,Fantasy"
Unturned,https://store.steampowered.com/app/304930/Unturned/?snr=1_7_7_7000_150_7,"Free to Play,Survival,Zombies,Multiplayer,Open World,Co-op,Crafting,Sandbox,Adventure,Shooter,First-Person,Post-apocalyptic,Looter Shooter,Action,FPS,Singleplayer,Massively Multiplayer,Atmospheric,Indie,Casual"
Vampire Survivors,https://store.steampowered.com/app/1794680/Vampire_Survivors/?snr=1_7_7_7000_150_7,"Action Roguelike,Bullet Hell,Pixel Graphics,Roguelite,2D,Indie,Singleplayer,Vampire,Casual,Action,Arcade,RPG,Controller,Retro,Score Attack,Action RPG,Roguelike,Dark Fantasy,Early Access,1980s"
Rebel Inc: Escalation,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation/?snr=1_7_7_7000_150_7,"Strategy,Simulation,Casual,Political Sim,Indie,Military,Political,War,Management,Tactical,Diplomacy,Singleplayer,Realistic,Real-Time with Pause,RTS,Addictive,Replay Value,Sandbox,Great Soundtrack,Economy"
Starship Troopers: Extermination,https://store.steampowered.com/app/1268750/Starship_Troopers_Extermination/?snr=1_7_7_7000_150_7,"Action,Online Co-Op,Sci-fi,First-Person,FPS,Combat,Co-op,Multiplayer,Arcade,Aliens,Wargame,PvE,Space,Shooter,Base Building,Arena Shooter,Class-Based,Early Access,3D,Realistic"
Stronghold: Warlords,https://store.steampowered.com/app/907650/Stronghold_Warlords/?snr=1_7_7_7000_150_7,"City Builder,Real Time Tactics,Colony Sim,Building,Sandbox,Medieval,Economy,Military,Management,War,Base Building,Strategy,RTS,Real-Time,Historical,Isometric,Top-Down,Open World,Simulation,Resource Management"
Hollow Knight,https://store.steampowered.com/app/367520/Hollow_Knight/?snr=1_7_7_7000_150_7,"Metroidvania,Souls-like,Platformer,Great Soundtrack,Difficult,2D,Indie,Atmospheric,Singleplayer,Exploration,Adventure,Story Rich,Hand-drawn,Action,Multiple Endings,Dark Fantasy,Open World,Cute,Controller,Side Scroller"
World War Z,https://store.steampowered.com/app/699130/World_War_Z/?snr=1_7_7_7000_150_7,"Zombies,Multiplayer,Online Co-Op,Action,Co-op,Singleplayer,Shooter,Third-Person Shooter,PvE,FPS,Survival Horror,Gun Customization,Character Customization,Post-apocalyptic,Gore,First-Person,Violent,Combat,Third Person,Class-Based"
Brick Rigs,https://store.steampowered.com/app/552100/Brick_Rigs/?snr=1_7_7_7000_150_7,"Sandbox,Destruction,Building,Multiplayer,Open World,LEGO,Family Friendly,Physics,Driving,Simulation,Funny,Early Access,Racing,Action,First-Person,Zombies,Singleplayer,FPS,Gun Customization,Flight"
Shop Titans,https://store.steampowered.com/app/1258080/Shop_Titans/?snr=1_7_7_7000_150_7,"Free to Play,Simulation,RPG,Adventure,Casual,Management,Base Building,Multiplayer,Crafting,Economy,Singleplayer,Medieval,Addictive,Fantasy,Relaxing,Cute,Colorful,Family Friendly,Beautiful,Fighting"
Ghost Watchers,https://store.steampowered.com/app/1850740/Ghost_Watchers/?snr=1_7_7_7000_150_7,"Horror,Co-op,Survival Horror,Multiplayer,Demons,Adventure,Puzzle,First-Person,Action-Adventure,Cinematic,Dark,Realistic,Detective,Online Co-Op,PvE,Team-Based,Nonlinear,Singleplayer,Early Access,VR"
Satisfactory,https://store.steampowered.com/app/526870/Satisfactory/?snr=1_7_7_7000_150_7,"Base Building,Automation,Open World,Multiplayer,Crafting,Co-op,Resource Management,Building,Sandbox,Exploration,Adventure,Early Access,Open World Survival Craft,Simulation,Survival,Strategy,First-Person,Sci-fi,Singleplayer,Indie"
The Long Drive,https://store.steampowered.com/app/1017180/The_Long_Drive/?snr=1_7_7_7000_150_7,"Automobile Sim,Open World,Driving,Multiplayer,Survival,Post-apocalyptic,Exploration,First-Person,Singleplayer,Adventure,Simulation,Horror,Early Access,Indie,Realistic,Sexual Content,Action,Racing,Shooter,FPS"
,https://store.steampowered.com/agecheck/app/617290/?snr=1_7_7_7000_150_7,
,https://store.steampowered.com/agecheck/app/979690/?snr=1_7_7_7000_150_7,
Unturned,https://store.steampowered.com/app/304930/Unturned/?snr=1_7_7_7000_150_8,"Free to Play,Survival,Zombies,Multiplayer,Open World,Co-op,Crafting,Sandbox,Adventure,Shooter,First-Person,Post-apocalyptic,Looter Shooter,Action,FPS,Singleplayer,Massively Multiplayer,Atmospheric,Indie,Casual"
Assetto Corsa Competizione,https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione/?snr=1_7_7_7000_150_7,"Racing,Automobile Sim,Simulation,Multiplayer,Driving,VR,Sports,Realistic,Singleplayer,Controller,Early Access,eSports,Open World,First-Person,Competitive,Atmospheric,Online Co-Op,Difficult,Moddable"
STAR WARS™: The Old Republic™,https://store.steampowered.com/app/1286830/STAR_WARS_The_Old_Republic/?snr=1_7_7_7000_150_7,"Free to Play,Multiplayer,MMORPG,Character Customization,Open World,RPG,Story Rich,Massively Multiplayer,Choices Matter,Sci-fi,Adventure,Space,Action,Third Person,PvP,Atmospheric,Action RPG,Party-Based RPG,Great Soundtrack,CRPG"
Slime Rancher 2,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_7_7_7000_150_8,"Early Access,Cute,Colorful,Relaxing,Open World,Singleplayer,First-Person,Adventure,Creature Collector,Simulation,Family Friendly,Casual,Female Protagonist,3D,Fantasy,Action-Adventure,Building,Multiplayer,FPS,Action"
Lies of P,https://store.steampowered.com/app/1627720/Lies_of_P/?snr=1_7_7_7000_150_8,"Souls-like,Action,Action RPG,Exploration,3D,Adventure,Dark Fantasy,Third Person,Dark,Story Rich,Atmospheric,RPG,Singleplayer,Steampunk,Multiple Endings,Choices Matter,Violent,Replay Value,Gothic,Open World"
Six Days in Fallujah,https://store.steampowered.com/app/1548850/Six_Days_in_Fallujah/?snr=1_7_7_7000_150_8,"Early Access,Military,FPS,Tactical,Shooter,First-Person,PvE,Wargame,Historical,Hero Shooter,Realistic,Co-op,Action,Team-Based,Nonlinear,Stealth,War,Drama,Emotional,Modern"
Temporian,https://store.steampowered.com/app/2229920/Temporian/?snr=1_7_7_7000_150_8,"Survival,Building,Card Game,God Game,Management,Turn-Based Strategy,Singleplayer,Multiplayer,Tabletop,Puzzle,2D,Top-Down,Historical,Choices Matter,Multiple Endings,Casual,Text-Based,Family Friendly,Crafting,Resource Management"
Rising Storm 2: Vietnam,https://store.steampowered.com/app/418460/Rising_Storm_2_Vietnam/?snr=1_7_7_7000_150_8,"FPS,War,Realistic,Military,Multiplayer,Shooter,Tactical,Action,First-Person,Historical,Team-Based,Simulation,Gore,Cold War,Atmospheric,Singleplayer,Massively Multiplayer,Violent,Strategy,Indie"
People Playground,https://store.steampowered.com/app/1118200/People_Playground/?snr=1_7_7_7000_150_8,"Sandbox,Physics,Gore,Violent,Blood,Moddable,2D,Singleplayer,Destruction,Simulation,Funny,Building,Pixel Graphics,Psychological Horror,Indie,Casual,Action,Horror,Comedy,Choose Your Own Adventure"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/?snr=1_7_7_7000_150_8,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
My Summer Car,https://store.steampowered.com/app/516750/My_Summer_Car/?snr=1_7_7_7000_150_8,"Automobile Sim,Simulation,Driving,Open World,Survival,Realistic,Building,First-Person,Racing,Singleplayer,Early Access,Funny,Sandbox,Difficult,Perma Death,Comedy,Indie,Adventure,Puzzle,Memes"
Astro Colony,https://store.steampowered.com/app/1614550/Astro_Colony/?snr=1_7_7_7000_150_8,"Early Access,Automation,Resource Management,Space,Base Building,Sandbox,Exploration,Crafting,3D,Flight,Open World,Building,Action-Adventure,Space Sim,Voxel,Procedural Generation,Mars,First-Person,Management,Survival"
Timberborn,https://store.steampowered.com/app/1062090/Timberborn/?snr=1_7_7_7000_150_8,"Early Access,City Builder,Colony Sim,Base Building,Survival,Building,Management,Resource Management,Automation,Sandbox,Economy,Singleplayer,Post-apocalyptic,Agriculture,Strategy,Level Editor,3D,Science,Top-Down,Voxel"
Subnautica,https://store.steampowered.com/app/264710/Subnautica/?snr=1_7_7_7000_150_8,"Open World Survival Craft,Survival,Open World,Exploration,Horror,Underwater,Crafting,Base Building,Singleplayer,Adventure,First-Person,Sci-fi,Sandbox,Aliens,Atmospheric,Survival Horror,Multiplayer,Action,Indie,Early Access"
Deadside,https://store.steampowered.com/app/895400/Deadside/?snr=1_7_7_7000_150_8,"Survival,Open World,Multiplayer,Open World Survival Craft,Massively Multiplayer,Base Building,Action,Post-apocalyptic,Crafting,Adventure,Shooter,PvP,FPS,Realistic,Singleplayer,Early Access,First-Person,Indie,Violent,Gore"
Insurgency: Sandstorm,https://store.steampowered.com/app/581320/Insurgency_Sandstorm/?snr=1_7_7_7000_150_8,"FPS,Realistic,Shooter,Military,Multiplayer,Tactical,Action,First-Person,Online Co-Op,War,Co-op,Violent,Gore,Atmospheric,Difficult,Simulation,Open World,Massively Multiplayer,Indie,Choices Matter"
Tabletop Simulator,https://store.steampowered.com/app/286160/Tabletop_Simulator/?snr=1_7_7_7000_150_8,"Tabletop,Board Game,Simulation,Multiplayer,Sandbox,Card Game,Trading Card Game,VR,Physics,Casual,Moddable,3D,Strategy,Wargame,Online Co-Op,Co-op,RPG,Funny,First-Person,Indie"
MONOPOLY Poker,https://store.steampowered.com/app/1474700/MONOPOLY_Poker/?snr=1_7_7_7000_150_8,"Casual,Multiplayer,Free to Play,Board Game,Simulation,Gambling,Strategy,Card Game,Turn-Based Tactics,PvP,3D,2D"
Space Engineers,https://store.steampowered.com/app/244850/Space_Engineers/?snr=1_7_7_7000_150_8,"Space,Sandbox,Building,Open World Survival Craft,Multiplayer,Survival,Simulation,Open World,Physics,Crafting,Destruction,Co-op,Futuristic,Indie,Sci-fi,Singleplayer,Action,Strategy,Adventure,Early Access"
Totally Accurate Battle Simulator,https://store.steampowered.com/app/508440/Totally_Accurate_Battle_Simulator/?snr=1_7_7_7000_150_9,"Sandbox,Simulation,Funny,Physics,Singleplayer,War,Indie,Adventure,Realistic,Strategy,Colorful,Fantasy,3D,Comedy,Action,Historical,Family Friendly,Cute,Wargame,Memes"
Deceit,https://store.steampowered.com/app/466240/Deceit/?snr=1_7_7_7000_150_9,"PvP,Horror,Multiplayer,Social Deduction,Free to Play,Choices Matter,FPS,Shooter,First-Person,Strategy,Psychological Horror,Funny,Action,Zombies,Psychological,Mystery,Atmospheric,Survival,Survival Horror,Co-op"
Stronghold Crusader HD,https://store.steampowered.com/app/40970/Stronghold_Crusader_HD/?snr=1_7_7_7000_150_9,"Real Time Tactics,City Builder,Colony Sim,Medieval,Building,Base Building,Sandbox,War,Management,Military,Economy,RTS,Real-Time,Strategy,Isometric,Open World,Resource Management,Historical,2D,Simulation"
Arma 3,https://store.steampowered.com/app/107410/Arma_3/?snr=1_7_7_7000_150_8,"Military,Action,Multiplayer,Simulation,Shooter,Realistic,First-Person,Open World,Tactical,FPS,War,Co-op,Strategy,Sandbox,Singleplayer,Moddable,Combat,Online Co-Op,Team-Based,Third-Person Shooter"
Noita,https://store.steampowered.com/app/881100/Noita/?snr=1_7_7_7000_150_9,"Physics,Difficult,Roguelike,Pixel Graphics,Dungeon Crawler,Indie,Open World,2D,Perma Death,Sandbox,Action,Action Roguelike,RPG,Roguelite,2D Platformer,Gun Customization,Action-Adventure,Mythology,Dark Humor,Crafting"
